id,code,name
activity_11111,11111,"Cultivo de arroz"
activity_11112,11112,"Cultivo de trigo"
activity_11119,11119,"Cultivo de cereales n.c.p., excepto los de uso forrajero"
activity_11121,11121,"Cultivo de maíz"
activity_11129,11129,"Cultivo de cereales de uso forrajero n.c.p."
activity_11130,11130,"Cultivo de pastos de uso forrajero"
activity_11211,11211,"Cultivo de soja"
activity_11291,11291,"Cultivo de girasol"
activity_11299,11299,"Cultivo de oleaginosas n.c.p. excepto soja y girasol"
activity_11310,11310,"Cultivo de papa, batata y mandioca"
activity_11321,11321,"Cultivo de tomate"
activity_11329,11329,"Cultivo de bulbos, brotes, raíces y hortalizas de fruto n.c.p."
activity_11331,11331,"Cultivo de hortalizas de hoja y de otras hortalizas frescas"
activity_11341,11341,"Cultivo de legumbres frescas"
activity_11342,11342,"Cultivo de legumbres secas"
activity_11400,11400,"Cultivo de tabaco"
activity_11501,11501,"Cultivo de algodón"
activity_11509,11509,"Cultivo de plantas para la obtención de fibras n.c.p."
activity_11911,11911,"Cultivo de flores"
activity_11912,11912,"Cultivo de plantas ornamentales"
activity_11990,11990,"Cultivos temporales n.c.p."
activity_12110,12110,"Cultivo de vid para vinificar"
activity_12121,12121,"Cultivo de uva de mesa"
activity_12200,12200,"Cultivo de frutas cítricas"
activity_12311,12311,"Cultivo de manzana y pera"
activity_12319,12319,"Cultivo de frutas de pepita n.c.p."
activity_12320,12320,"Cultivo de frutas de carozo"
activity_12410,12410,"Cultivo de frutas tropicales y subtropicales"
activity_12420,12420,"Cultivo de frutas secas"
activity_12490,12490,"Cultivo de frutas n.c.p."
activity_12510,12510,"Cultivo de caña de azúcar"
activity_12590,12590,"Cultivo de plantas sacaríferas n.c.p."
activity_12600,12600,"Cultivo de frutos oleaginosos"
activity_12701,12701,"Cultivo de yerba mate"
activity_12709,12709,"Cultivo de té y otras plantas cuyas hojas se utilizan para preparar infusiones"
activity_12800,12800,"Cultivo de especias y de plantas aromáticas y medicinales"
activity_12900,12900,"Cultivos perennes n.c.p."
activity_13011,13011,"Producción de semillas híbridas de cereales y oleaginosas"
activity_13012,13012,"Producción de semillas varietales o autofecundadas de cereales, oleaginosas, y forrajeras"
activity_13013,13013,"Producción de semillas de hortalizas y legumbres, flores y plantas ornamentales y árboles frutales"
activity_13019,13019,"Producción de semillas de cultivos agrícolas n.c.p."
activity_13020,13020,"Producción de otras formas de propagación de cultivos agrícolas"
activity_14113,14113,"Cría de ganado bovino, excepto la realizada en cabañas y para la producción de leche"
activity_14114,14114,"Invernada  de ganado bovino excepto el engorde en corrales (Feed-Lot)"
activity_14115,14115,"Engorde en corrales (Feed-Lot)"
activity_14121,14121,"Cría de ganado bovino realizada en cabañas"
activity_14211,14211,"Cría de ganado equino, excepto la realizada en haras"
activity_14300,14300,"Cría de camélidos"
activity_14410,14410,"Cría de ganado ovino -excepto en cabañas y para la  producción de lana y leche"
activity_14420,14420,"Cría de ganado ovino realizada en cabañas"
activity_14430,14430,"Cría de ganado caprino -excepto la realizada en cabañas y para producción de pelos y de leche"
activity_14440,14440,"Cría de ganado caprino realizada en cabañas"
activity_14510,14510,"Cría de ganado porcino, excepto la realizada en cabañas"
activity_14520,14520,"Cría de ganado porcino realizado en cabañas"
activity_14610,14610,"Producción de leche bovina"
activity_14620,14620,"Producción de leche de oveja y de cabra"
activity_14710,14710,"Producción de lana y pelo de oveja y cabra (cruda)"
activity_14720,14720,"Producción de pelos de ganado n.c.p."
activity_14810,14810,"Cría de aves de corral, excepto para la producción de huevos"
activity_14820,14820,"Producción de huevos"
activity_14910,14910,"Apicultura"
activity_14920,14920,"Cunicultura"
activity_14930,14930,"Cría de animales pelíferos, pilíferos y plumíferos, excepto de las especies ganaderas"
activity_14990,14990,"Cría de animales y obtención de productos de origen animal, n.c.p."
activity_16111,16111,"Servicios de labranza, siembra, transplante  y  cuidados culturales"
activity_16112,16112,"Servicios de pulverización, desinfección y fumigación terrestre"
activity_16113,16113,"Servicios de pulverización, desinfección y fumigación aérea"
activity_16119,16119,"Servicios de maquinaria agrícola n.c.p., excepto los de cosecha mecánica"
activity_16120,16120,"Servicios de cosecha mecánica"
activity_16130,16130,"Servicios de contratistas de mano de obra agrícola"
activity_16140,16140,"Servicios de post cosecha"
activity_16150,16150,"Servicios de procesamiento de semillas para su siembra"
