id,name,model_id:id,group_id:id,perm_read,perm_write,perm_create,perm_unlink
access_payment_link_wizard,access_payment_link_wizard,payment.model_payment_link_wizard,base.group_user,0,0,0,0
payment_capture_wizard_user,payment.capture.wizard,model_payment_capture_wizard,base.group_user,1,1,1,0
payment_provider_onboarding_wizard,payment.provider.onboarding.wizard,model_payment_provider_onboarding_wizard,base.group_system,1,1,1,0
payment_provider_system,payment.provider.system,model_payment_provider,base.group_system,1,1,1,1
payment_method_public,payment.method.all,model_payment_method,base.group_public,1,0,0,0
payment_method_portal,payment.method.all,model_payment_method,base.group_portal,1,0,0,0
payment_method_employee,payment.method.all,model_payment_method,base.group_user,1,0,0,0
payment_method_system,payment.method.system,model_payment_method,base.group_system,1,1,1,1
payment_token_public,payment.token.all,model_payment_token,base.group_public,1,0,0,0
payment_token_portal,payment.token.all,model_payment_token,base.group_portal,1,0,0,0
payment_token_employee,payment.token.all,model_payment_token,base.group_user,1,0,0,0
payment_token_system,payment.token.system,model_payment_token,base.group_system,1,1,1,1
payment_transaction_system,payment.transaction.system,model_payment_transaction,base.group_system,1,1,1,1
