id,name,model_id:id,group_id:id,perm_read,perm_write,perm_create,perm_unlink
access_wiz_stock_barcodes_read_picking,access_wiz_stock_barcodes_read_picking,model_wiz_stock_barcodes_read_picking,base.group_user,1,1,1,1
access_wiz_candidate_picking,access_wiz_candidate_picking,model_wiz_candidate_picking,base.group_user,1,1,1,1
access_wiz_stock_barcodes_new_lot,access_wiz_stock_barcodes_new_lot,model_wiz_stock_barcodes_new_lot,base.group_user,1,1,1,1
access_stock_barcodes_action_manager,access_stock_barcodes_action_manager,model_stock_barcodes_action,base.group_system,1,1,1,1
access_stock_barcodes_action,access_stock_barcodes_action,model_stock_barcodes_action,base.group_user,1,0,0,0
access_stock_barcodes_option_group,access_stock_barcodes_option_group,model_stock_barcodes_option_group,base.group_user,1,1,1,1
access_stock_barcodes_option,access_stock_barcodes_option,model_stock_barcodes_option,base.group_user,1,1,1,1
access_stock_barcodes_read_picking,access_stock_barcodes_read_picking,model_wiz_stock_barcodes_read_picking,base.group_user,1,1,1,1
access_wiz_stock_barcodes_read_todo,access_wiz_stock_barcodes_read_todo,model_wiz_stock_barcodes_read_todo,base.group_user,1,1,1,1
access_wiz_stock_barcodes_read_inventory,access_wiz_stock_barcodes_read_inventory,model_wiz_stock_barcodes_read_inventory,base.group_user,1,1,1,1
