"id","name","model_id:id","group_id:id","perm_read","perm_write","perm_create","perm_unlink"
"access_account_analytic_plan","account.analytic.plan","model_account_analytic_plan","account.group_account_user",1,1,1,1
"access_account_analytic_plan_line","account.analytic.plan.line","model_account_analytic_plan_line","account.group_account_user",1,1,1,1
"access_account_analytic_plan_instance","account.analytic.plan.instance","model_account_analytic_plan_instance","account.group_account_user",1,1,1,1
"access_account_analytic_plan_instance_line","account.analytic.plan.instance.line","model_account_analytic_plan_instance_line","account.group_account_user",1,1,1,1
"access_account_analytic_plan_line_invoice","account.analytic.plan.line.invoice","model_account_analytic_plan_line","account.group_account_user",1,1,1,1
"access_account_analytic_plan_create_model","access.account.analytic.plan.create.model","model_analytic_plan_create_model","account.group_account_user",1,1,1,1
"access_account_crossovered_analytic","access.account.crossovered.analytic","model_account_crossovered_analytic","account.group_account_user",1,1,1,1
"access_account_analytic_plan_instance_manager","account.analytic.plan.instance manager","model_account_analytic_plan_instance","account.group_account_manager",1,1,1,1
"access_account_analytic_plan_instance_line_manager","account.analytic.plan.instance.line manager","model_account_analytic_plan_instance_line","account.group_account_manager",1,1,1,1
"access_account_analytic_plan_create_model_manager","access.account.analytic.plan.create.mode.manager","model_analytic_plan_create_model","account.group_account_manager",1,1,1,1
"access_account_crossovered_analytic_manager","access.account.crossovered.analytic.manageraccess.account.crossovered.analytic.manager","model_account_crossovered_analytic","account.group_account_manager",1,1,1,1
