type,name,res_id,src,value
field,"account.account,close_method",0,Deferral Method,Report à nouveau
field,"account.account,company_currency_id",0,Company Currency,Devise société
field,"account.account,code",0,Code,N° de compte
field,"account.account,tax_ids",0,Default Taxes,Taxes par défaut
field,"account.account,name",0,Name,Nom
model,"account.account,name",1,Minimal account chart,
model,"account.account,name",7,PLAN COMPTABLE MINIMUM NORMALISE,
model,"account.account,name",8,CLASSE 1,
model,"account.account,name",9,CAPITAL,
model,"account.account,name",10,Capital souscrit ou capital personnel,
model,"account.account,name",11,Capital non amorti,
model,"account.account,name",12,Capital amorti,
model,"account.account,name",13,Capital non appelé,
model,"account.account,name",14,Compte de l'exploitant,
model,"account.account,name",15,Opérations courantes,
model,"account.account,name",16,Impôts personnels,
model,"account.account,name",17,Rémunérations et autres avantages,
model,"account.account,name",18,PRIMES D'EMISSION,
model,"account.account,name",19,PLUS-VALUES DE REEVALUATION,
model,"account.account,name",20,Plus-values de réévaluation sur immobilisations incorporelles,
model,"account.account,name",21,Plus-values de réévaluation,
model,"account.account,name",22,Reprises de réductions de valeur,
model,"account.account,name",23,Plus-values de réévaluation sur immobilisations corporelles,
model,"account.account,name",24,Plus-values de réévaluation,
model,"account.account,name",25,Reprises de réductions de valeur,
model,"account.account,name",26,Plus-values de réévaluation sur immobilisations financières,
model,"account.account,name",27,Plus-values de réévaluation,
model,"account.account,name",28,Reprises de réductions de valeur,
model,"account.account,name",29,Plus-values de réévaluation sur stocks,
model,"account.account,name",30,Reprises de réductions de valeur sur placements de trésorerie,
model,"account.account,name",31,RESERVES,
model,"account.account,name",32,Réserve légale,
model,"account.account,name",33,Réserves indisponibles,
model,"account.account,name",34,Réserve pour actions propres,
model,"account.account,name",35,Autres réserves indisponibles,
model,"account.account,name",36,Réserves immunisées,
model,"account.account,name",37,Réserves disponibles,
model,"account.account,name",38,Réserve pour régularisation de dividendes,
model,"account.account,name",39,Réserve pour renouvellement des immobilisations,
model,"account.account,name",40,Réserve pour installations en faveur du personnel  1333 Réserves libres,
model,"account.account,name",41,BENEFICE REPORTE,
model,"account.account,name",42,SUBSIDES EN CAPITAL,
model,"account.account,name",43,Montants obtenus,
model,"account.account,name",44,Montants transférés aux résultats,
model,"account.account,name",45,PROVISIONS POUR RISQUES ET CHARGES,
model,"account.account,name",46,Provisions pour pensions et obligations similaires,
model,"account.account,name",47,Provisions pour charges fiscales,
model,"account.account,name",48,Provisions pour grosses réparations et gros entretiens,
model,"account.account,name",49,à 169 Provisions pour autres risques et charges,
model,"account.account,name",50,Provisions pour sûretés personnelles ou réelles constituées à l'appui de dettes et d'engagements de tiers,
model,"account.account,name",51,Provisions pour engagements relatifs à l'acquisition ou à la cession d'immobilisations,
model,"account.account,name",52,Provisions pour exécution de commandes passées ou reçues,
model,"account.account,name",53,Provisions pour positions et marchés à terme en devises ou positions et marchés à terme en marchandises,
model,"account.account,name",54,Provisions pour garanties techniques attachées aux ventes et prestations déjà effectuées par l'entreprise,
model,"account.account,name",55,Provisions pour autres risques et charges,
model,"account.account,name",56,Pour litiges en cours,
model,"account.account,name",57,"Pour amendes, doubles droits, pénalités",
model,"account.account,name",58,Pour propre assureur,
model,"account.account,name",59,Pour risques inhérents aux opérations de crédits à moyen ou long terme,
model,"account.account,name",60,Provision pour charge de liquidation,
model,"account.account,name",61,Provision pour départ de personnel,
model,"account.account,name",62,Pour risques divers ,
model,"account.account,name",63,DETTES A PLUS D'UN AN,
model,"account.account,name",64,Emprunts subordonnés,
model,"account.account,name",65,Convertibles,
model,"account.account,name",66,Non convertibles,
model,"account.account,name",67,Emprunts obligataires non subordonnés,
model,"account.account,name",68,Convertibles,
model,"account.account,name",69,Non convertibles,
model,"account.account,name",70,Dettes de location-financement et assimilés,
model,"account.account,name",71,Dettes de location-financement de biens immobiliers,
model,"account.account,name",72,Dettes de location-financement de biens mobiliers,
model,"account.account,name",73,Dettes sur droits réels sur immeubles,
model,"account.account,name",74,Etablissements de crédit,
model,"account.account,name",75,Dettes en compte,
model,"account.account,name",76,Banque A,
model,"account.account,name",77,Banque B,
model,"account.account,name",78,Promesses,
model,"account.account,name",79,Banque A,
model,"account.account,name",80,Banque B,
model,"account.account,name",81,Crédits d'acceptation,
model,"account.account,name",82,Banque A,
model,"account.account,name",83,Banque B,
model,"account.account,name",84,Autres emprunts,
model,"account.account,name",85,Dettes commerciales,
model,"account.account,name",86,Fournisseurs : dettes en compte,
model,"account.account,name",87,Entreprises apparentées,
model,"account.account,name",88,Entreprises liées,
model,"account.account,name",89,Entreprises avec lesquelles il existe un lien de participation,
model,"account.account,name",90,Fournisseurs ordinaires,
model,"account.account,name",91,Fournisseurs belges,
model,"account.account,name",92,Fournisseurs C.E.E.,
model,"account.account,name",93,Fournisseurs importation,
